ID,Value,Squared,Cubed,Square Root,Natural Log,Sine,Cosine,Is Even
5421,59,29387241,159308233461,73.627,8.598,-0.984,0.181,false
5422,36,29398084,159396411448,73.634,8.598,-0.379,0.925,true
5423,90,29408929,159484621967,73.641,8.598,0.574,0.819,false
5424,53,29419776,159572865024,73.648,8.599,0.999,-0.040,true
5425,66,29430625,159661140625,73.655,8.599,0.506,-0.863,false
5426,13,29441476,159749448776,73.661,8.599,-0.452,-0.892,true
5427,100,29452329,159837789483,73.668,8.599,-0.995,-0.101,false
5428,77,29463184,159926162752,73.675,8.599,-0.623,0.783,true
5429,95,29474041,160014568589,73.682,8.600,0.322,0.947,false
5430,46,29484900,160103007000,73.689,8.600,0.971,0.241,true
5431,21,29495761,160191477991,73.695,8.600,0.727,-0.687,false
5432,75,29506624,160279981568,73.702,8.600,-0.185,-0.983,true
5433,37,29517489,160368517737,73.709,8.600,-0.927,-0.375,false
5434,14,29528356,160457086504,73.716,8.600,-0.816,0.577,true
5435,34,29539225,160545687875,73.722,8.601,0.045,0.999,false
5436,39,29550096,160634321856,73.729,8.601,0.865,0.502,true
5437,36,29560969,160722988453,73.736,8.601,0.890,-0.456,false
5438,49,29571844,160811687672,73.743,8.601,0.097,-0.995,true
5439,28,29582721,160900419519,73.750,8.601,-0.785,-0.619,false
5440,47,29593600,160989184000,73.756,8.602,-0.945,0.326,true
5441,74,29604481,161077981121,73.763,8.602,-0.236,0.972,false
5442,82,29615364,161166810888,73.770,8.602,0.690,0.724,true
5443,90,29626249,161255673307,73.777,8.602,0.982,-0.190,false
5444,30,29637136,161344568384,73.783,8.602,0.371,-0.929,true
5445,30,29648025,161433496125,73.790,8.602,-0.581,-0.814,false
5446,36,29658916,161522456536,73.797,8.603,-0.999,0.049,true
5447,3,29669809,161611449623,73.804,8.603,-0.498,0.867,false
5448,36,29680704,161700475392,73.811,8.603,0.460,0.888,true
5449,72,29691601,161789533849,73.817,8.603,0.996,0.092,false
5450,6,29702500,161878625000,73.824,8.603,0.616,-0.788,true
5451,13,29713401,161967748851,73.831,8.604,-0.330,-0.944,false
5452,92,29724304,162056905408,73.838,8.604,-0.973,-0.232,true
5453,73,29735209,162146094677,73.844,8.604,-0.721,0.693,false
5454,82,29746116,162235316664,73.851,8.604,0.194,0.981,true
5455,10,29757025,162324571375,73.858,8.604,0.930,0.367,false
5456,24,29767936,162413858816,73.865,8.604,0.811,-0.585,true
5457,47,29778849,162503178993,73.872,8.605,-0.054,-0.999,false
5458,72,29789764,162592531912,73.878,8.605,-0.869,-0.494,true
5459,92,29800681,162681917579,73.885,8.605,-0.886,0.464,false
5460,55,29811600,162771336000,73.892,8.605,-0.088,0.996,true
5461,95,29822521,162860787181,73.899,8.605,0.791,0.612,false
5462,13,29833444,162950271128,73.905,8.606,0.942,-0.335,true
5463,33,29844369,163039787847,73.912,8.606,0.228,-0.974,false
5464,49,29855296,163129337344,73.919,8.606,-0.696,-0.718,true
5465,62,29866225,163218919625,73.926,8.606,-0.980,0.198,false
5466,21,29877156,163308534696,73.932,8.606,-0.363,0.932,true
5467,11,29888089,163398182563,73.939,8.606,0.588,0.809,false
5468,81,29899024,163487863232,73.946,8.607,0.998,-0.058,true
5469,33,29909961,163577576709,73.953,8.607,0.491,-0.871,false
5470,50,29920900,163667323000,73.959,8.607,-0.468,-0.884,true
5471,11,29931841,163757102111,73.966,8.607,-0.997,-0.084,false
5472,68,29942784,163846914048,73.973,8.607,-0.609,0.793,true
5473,69,29953729,163936758817,73.980,8.608,0.339,0.941,false
5474,3,29964676,164026636424,73.986,8.608,0.975,0.223,true
5475,14,29975625,164116546875,73.993,8.608,0.715,-0.700,false
5476,11,29986576,164206490176,74.000,8.608,-0.203,-0.979,true
5477,33,29997529,164296466333,74.007,8.608,-0.933,-0.359,false
5478,92,30008484,164386475352,74.014,8.608,-0.806,0.592,true
5479,51,30019441,164476517239,74.020,8.609,0.062,0.998,false
5480,40,30030400,164566592000,74.027,8.609,0.874,0.487,true
5481,42,30041361,164656699641,74.034,8.609,0.882,-0.472,false
5482,87,30052324,164746840168,74.041,8.609,0.079,-0.997,true
5483,57,30063289,164837013587,74.047,8.609,-0.796,-0.605,false
5484,63,30074256,164927219904,74.054,8.610,-0.939,0.343,true
5485,73,30085225,165017459125,74.061,8.610,-0.219,0.976,false
5486,75,30096196,165107731256,74.068,8.610,0.703,0.711,true
5487,40,30107169,165198036303,74.074,8.610,0.978,-0.207,false
5488,87,30118144,165288374272,74.081,8.610,0.354,-0.935,true
5489,72,30129121,165378745169,74.088,8.611,-0.595,-0.804,false
5490,60,30140100,165469149000,74.095,8.611,-0.998,0.067,true
5491,26,30151081,165559585771,74.101,8.611,-0.483,0.876,false
5492,34,30162064,165650055488,74.108,8.611,0.476,0.879,true
5493,2,30173049,165740558157,74.115,8.611,0.997,0.075,false
5494,66,30184036,165831093784,74.122,8.611,0.602,-0.799,true
5495,41,30195025,165921662375,74.128,8.612,-0.347,-0.938,false
5496,57,30206016,166012263936,74.135,8.612,-0.977,-0.215,true
5497,26,30217009,166102898473,74.142,8.612,-0.708,0.706,false
5498,83,30228004,166193565992,74.148,8.612,0.211,0.977,true
5499,8,30239001,166284266499,74.155,8.612,0.937,0.350,false
5500,42,30250000,166375000000,74.162,8.613,0.801,-0.599,true
5501,87,30261001,166465766501,74.169,8.613,-0.071,-0.997,false
5502,53,30272004,166556566008,74.175,8.613,-0.878,-0.479,true
5503,95,30283009,166647398527,74.182,8.613,-0.877,0.480,false
5504,5,30294016,166738264064,74.189,8.613,-0.070,0.998,true
5505,70,30305025,166829162625,74.196,8.613,0.801,0.598,false
5506,79,30316036,166920094216,74.202,8.614,0.936,-0.351,true
5507,5,30327049,167011058843,74.209,8.614,0.210,-0.978,false
5508,71,30338064,167102056512,74.216,8.614,-0.709,-0.705,true
5509,74,30349081,167193087229,74.223,8.614,-0.976,0.216,false
5510,49,30360100,167284151000,74.229,8.614,-0.346,0.938,true
5511,10,30371121,167375247831,74.236,8.615,0.602,0.798,false
5512,79,30382144,167466377728,74.243,8.615,0.997,-0.076,true
5513,61,30393169,167557540697,74.250,8.615,0.475,-0.880,false
5514,71,30404196,167648736744,74.256,8.615,-0.484,-0.875,true
5515,18,30415225,167739965875,74.263,8.615,-0.998,-0.066,false
5516,10,30426256,167831228096,74.270,8.615,-0.595,0.804,true
5517,34,30437289,167922523413,74.277,8.616,0.355,0.935,false
5518,68,30448324,168013851832,74.283,8.616,0.979,0.206,true
5519,27,30459361,168105213359,74.290,8.616,0.702,-0.712,false
5520,87,30470400,168196608000,74.297,8.616,-0.220,-0.976,true
5521,3,30481441,168288035761,74.303,8.616,-0.940,-0.342,false
5522,17,30492484,168379496648,74.310,8.616,-0.796,0.606,true
5523,43,30503529,168470990667,74.317,8.617,0.080,0.997,false
5524,64,30514576,168562517824,74.324,8.617,0.882,0.471,true
5525,58,30525625,168654078125,74.330,8.617,0.873,-0.488,false
5526,82,30536676,168745671576,74.337,8.617,0.061,-0.998,true
5527,68,30547729,168837298183,74.344,8.617,-0.807,-0.591,false
5528,5,30558784,168928957952,74.351,8.618,-0.933,0.359,true
5529,36,30569841,169020650889,74.357,8.618,-0.202,0.979,false
5530,7,30580900,169112377000,74.364,8.618,0.715,0.699,true
5531,84,30591961,169204136291,74.371,8.618,0.975,-0.224,false
5532,85,30603024,169295928768,74.377,8.618,0.338,-0.941,true
5533,7,30614089,169387754437,74.384,8.618,-0.609,-0.793,false
5534,32,30625156,169479613304,74.391,8.619,-0.996,0.084,true
5535,70,30636225,169571505375,74.398,8.619,-0.467,0.884,false
5536,80,30647296,169663430656,74.404,8.619,0.491,0.871,true
5537,22,30658369,169755389153,74.411,8.619,0.998,0.057,false
5538,61,30669444,169847380872,74.418,8.619,0.587,-0.809,true
5539,20,30680521,169939405819,74.424,8.620,-0.364,-0.932,false
5540,84,30691600,170031464000,74.431,8.620,-0.980,-0.197,true
5541,18,30702681,170123555421,74.438,8.620,-0.696,0.718,false
5542,86,30713764,170215680088,74.445,8.620,0.229,0.974,true
5543,31,30724849,170307838007,74.451,8.620,0.943,0.334,false
5544,72,30735936,170400029184,74.458,8.620,0.790,-0.613,true
5545,54,30747025,170492253625,74.465,8.621,-0.089,-0.996,false
5546,85,30758116,170584511336,74.471,8.621,-0.886,-0.463,true
5547,10,30769209,170676802323,74.478,8.621,-0.869,0.495,false
5548,58,30780304,170769126592,74.485,8.621,-0.053,0.999,true
5549,82,30791401,170861484149,74.492,8.621,0.812,0.584,false
5550,5,30802500,170953875000,74.498,8.622,0.930,-0.368,true
5551,93,30813601,171046299151,74.505,8.622,0.193,-0.981,false
5552,61,30824704,171138756608,74.512,8.622,-0.721,-0.693,true
5553,88,30835809,171231247377,74.518,8.622,-0.973,0.233,false
5554,97,30846916,171323771464,74.525,8.622,-0.330,0.944,true
5555,13,30858025,171416328875,74.532,8.622,0.616,0.787,false
5556,98,30869136,171508919616,74.539,8.623,0.996,-0.093,true
5557,13,30880249,171601543693,74.545,8.623,0.459,-0.888,false
5558,81,30891364,171694201112,74.552,8.623,-0.499,-0.867,true
5559,15,30902481,171786891879,74.559,8.623,-0.999,-0.048,false
5560,67,30913600,171879616000,74.565,8.623,-0.580,0.814,true
5561,53,30924721,171972373481,74.572,8.624,0.372,0.928,false
5562,91,30935844,172065164328,74.579,8.624,0.982,0.189,true
5563,21,30946969,172157988547,74.586,8.624,0.689,-0.724,false
5564,28,30958096,172250846144,74.592,8.624,-0.237,-0.971,true
5565,17,30969225,172343737125,74.599,8.624,-0.946,-0.325,false
5566,39,30980356,172436661496,74.606,8.624,-0.785,0.620,true
5567,63,30991489,172529619263,74.612,8.625,0.098,0.995,false
5568,10,31002624,172622610432,74.619,8.625,0.890,0.456,true
5569,54,31013761,172715635009,74.626,8.625,0.864,-0.503,false
5570,94,31024900,172808693000,74.632,8.625,0.044,-0.999,true
5571,56,31036041,172901784411,74.639,8.625,-0.817,-0.577,false
5572,28,31047184,172994909248,74.646,8.626,-0.927,0.376,true
5573,81,31058329,173088067517,74.653,8.626,-0.184,0.983,false
5574,92,31069476,173181259224,74.659,8.626,0.727,0.686,true
5575,49,31080625,173274484375,74.666,8.626,0.970,-0.241,false
5576,10,31091776,173367742976,74.673,8.626,0.321,-0.947,true
5577,36,31102929,173461035033,74.679,8.626,-0.623,-0.782,false
5578,65,31114084,173554360552,74.686,8.627,-0.995,0.102,true
5579,84,31125241,173647719539,74.693,8.627,-0.452,0.892,false
5580,46,31136400,173741112000,74.699,8.627,0.507,0.862,true
5581,65,31147561,173834537941,74.706,8.627,0.999,0.039,false
5582,29,31158724,173927997368,74.713,8.627,0.573,-0.820,true
5583,44,31169889,174021490287,74.719,8.627,-0.380,-0.925,false
5584,72,31181056,174115016704,74.726,8.628,-0.984,-0.180,true
5585,48,31192225,174208576625,74.733,8.628,-0.683,0.731,false
5586,47,31203396,174302170056,74.740,8.628,0.246,0.969,true
5587,36,31214569,174395797003,74.746,8.628,0.948,0.317,false
5588,98,31225744,174489457472,74.753,8.628,0.779,-0.627,true
5589,49,31236921,174583151469,74.760,8.629,-0.106,-0.994,false
5590,81,31248100,174676879000,74.766,8.629,-0.894,-0.448,true
5591,70,31259281,174770640071,74.773,8.629,-0.860,0.511,false
5592,9,31270464,174864434688,74.780,8.629,-0.035,0.999,true
5593,62,31281649,174958262857,74.786,8.629,0.822,0.569,false
5594,11,31292836,175052124584,74.793,8.629,0.923,-0.384,true
5595,57,31304025,175146019875,74.800,8.630,0.176,-0.984,false
5596,51,31315216,175239948736,74.806,8.630,-0.734,-0.680,true
5597,59,31326409,175333911173,74.813,8.630,-0.968,0.250,false
5598,87,31337604,175427907192,74.820,8.630,-0.313,0.950,true
5599,67,31348801,175521936799,74.826,8.630,0.630,0.776,false
5600,79,31360000,175616000000,74.833,8.631,0.994,-0.111,true
5601,45,31371201,175710096801,74.840,8.631,0.444,-0.896,false
5602,77,31382404,175804227208,74.847,8.631,-0.514,-0.858,true
5603,25,31393609,175898391227,74.853,8.631,-1.000,-0.030,false
5604,51,31404816,175992588864,74.860,8.631,-0.566,0.825,true
5605,49,31416025,176086820125,74.867,8.631,0.388,0.922,false
5606,8,31427236,176181085016,74.873,8.632,0.985,0.171,true
5607,66,31438449,176275383543,74.880,8.632,0.676,-0.737,false
5608,38,31449664,176369715712,74.887,8.632,-0.254,-0.967,true
5609,98,31460881,176464081529,74.893,8.632,-0.951,-0.309,false
5610,55,31472100,176558481000,74.900,8.632,-0.774,0.634,true
5611,97,31483321,176652914131,74.907,8.632,0.115,0.993,false
5612,50,31494544,176747380928,74.913,8.633,0.898,0.440,true
5613,65,31505769,176841881397,74.920,8.633,0.855,-0.518,false
5614,4,31516996,176936415544,74.927,8.633,0.026,-1.000,true
5615,7,31528225,177030983375,74.933,8.633,-0.827,-0.562,false
5616,39,31539456,177125584896,74.940,8.633,-0.920,0.392,true
5617,86,31550689,177220220113,74.947,8.634,-0.167,0.986,false
5618,63,31561924,177314889032,74.953,8.634,0.740,0.673,true
5619,59,31573161,177409591659,74.960,8.634,0.966,-0.259,false
5620,60,31584400,177504328000,74.967,8.634,0.304,-0.953,true
5621,61,31595641,177599098061,74.973,8.634,-0.637,-0.771,false
5622,91,31606884,177693901848,74.980,8.634,-0.993,0.120,true
5623,99,31618129,177788739367,74.987,8.635,-0.436,0.900,false
5624,27,31629376,177883610624,74.993,8.635,0.522,0.853,true
5625,51,31640625,177978515625,75.000,8.635,1.000,0.022,false
5626,74,31651876,178073454376,75.007,8.635,0.558,-0.830,true
5627,36,31663129,178168426883,75.013,8.635,-0.396,-0.918,false
5628,28,31674384,178263433152,75.020,8.636,-0.987,-0.163,true
5629,73,31685641,178358473189,75.027,8.636,-0.670,0.742,false
5630,54,31696900,178453547000,75.033,8.636,0.263,0.965,true
5631,62,31708161,178548654591,75.040,8.636,0.954,0.300,false
5632,57,31719424,178643795968,75.047,8.636,0.768,-0.641,true
5633,49,31730689,178738971137,75.053,8.636,-0.124,-0.992,false
5634,31,31741956,178834180104,75.060,8.637,-0.902,-0.432,true
5635,26,31753225,178929422875,75.067,8.637,-0.851,0.526,false
5636,36,31764496,179024699456,75.073,8.637,-0.017,1.000,true
5637,77,31775769,179120009853,75.080,8.637,0.832,0.555,false
5638,34,31787044,179215354072,75.087,8.637,0.916,-0.400,true
5639,48,31798321,179310732119,75.093,8.637,0.158,-0.987,false
5640,66,31809600,179406144000,75.100,8.638,-0.745,-0.667,true
5641,53,31820881,179501589721,75.107,8.638,-0.964,0.267,false
5642,24,31832164,179597069288,75.113,8.638,-0.296,0.955,true
5643,12,31843449,179692582707,75.120,8.638,0.644,0.765,false
5644,99,31854736,179788129984,75.127,8.638,0.992,-0.128,true
5645,37,31866025,179883711125,75.133,8.639,0.428,-0.904,false
5646,80,31877316,179979326136,75.140,8.639,-0.529,-0.848,true
5647,51,31888609,180074975023,75.147,8.639,-1.000,-0.013,false
5648,56,31899904,180170657792,75.153,8.639,-0.551,0.834,true
5649,71,31911201,180266374449,75.160,8.639,0.404,0.915,false
5650,87,31922500,180362125000,75.166,8.639,0.988,0.154,true
5651,37,31933801,180457909451,75.173,8.640,0.663,-0.748,false
5652,91,31945104,180553727808,75.180,8.640,-0.271,-0.962,true
5653,48,31956409,180649580077,75.186,8.640,-0.957,-0.292,false
5654,83,31967716,180745466264,75.193,8.640,-0.762,0.647,true
5655,38,31979025,180841386375,75.200,8.640,0.133,0.991,false
5656,96,31990336,180937340416,75.206,8.640,0.906,0.424,true
5657,54,32001649,181033328393,75.213,8.641,0.846,-0.533,false
5658,46,32012964,181129350312,75.220,8.641,0.008,-1.000,true
5659,31,32024281,181225406179,75.226,8.641,-0.837,-0.547,false
5660,17,32035600,181321496000,75.233,8.641,-0.913,0.409,true
5661,14,32046921,181417619781,75.240,8.641,-0.149,0.989,false
5662,66,32058244,181513777528,75.246,8.642,0.751,0.660,true
5663,11,32069569,181609969247,75.253,8.642,0.961,-0.276,false
5664,98,32080896,181706194944,75.260,8.642,0.287,-0.958,true
5665,63,32092225,181802454625,75.266,8.642,-0.651,-0.759,false
5666,57,32103556,181898748296,75.273,8.642,-0.991,0.137,true
5667,54,32114889,181995075963,75.279,8.642,-0.420,0.908,false
5668,80,32126224,182091437632,75.286,8.643,0.537,0.844,true
5669,61,32137561,182187833309,75.293,8.643,1.000,0.004,false
5670,2,32148900,182284263000,75.299,8.643,0.544,-0.839,true
5671,30,32160241,182380726711,75.306,8.643,-0.413,-0.911,false
5672,41,32171584,182477224448,75.313,8.643,-0.989,-0.145,true
5673,54,32182929,182573756217,75.319,8.643,-0.657,0.754,false
5674,54,32194276,182670322024,75.326,8.644,0.280,0.960,true
5675,10,32205625,182766921875,75.333,8.644,0.959,0.283,false
5676,82,32216976,182863555776,75.339,8.644,0.756,-0.654,true
5677,58,32228329,182960223733,75.346,8.644,-0.142,-0.990,false
5678,11,32239684,183056925752,75.353,8.644,-0.909,-0.416,true
5679,23,32251041,183153661839,75.359,8.645,-0.841,0.541,false
5680,68,32262400,183250432000,75.366,8.645,0.000,1.000,true
5681,16,32273761,183347236241,75.372,8.645,0.842,0.540,false
5682,34,32285124,183444074568,75.379,8.645,0.909,-0.417,true
5683,35,32296489,183540946987,75.386,8.645,0.141,-0.990,false
5684,3,32307856,183637853504,75.392,8.645,-0.757,-0.653,true
5685,30,32319225,183734794125,75.399,8.646,-0.959,0.284,false
5686,60,32330596,183831768856,75.406,8.646,-0.279,0.960,true
5687,53,32341969,183928777703,75.412,8.646,0.657,0.754,false
5688,93,32353344,184025820672,75.419,8.646,0.989,-0.146,true
5689,16,32364721,184122897769,75.425,8.646,0.412,-0.911,false
5690,84,32376100,184220009000,75.432,8.646,-0.544,-0.839,true
5691,30,32387481,184317154371,75.439,8.647,-1.000,0.005,false
5692,90,32398864,184414333888,75.445,8.647,-0.536,0.844,true
5693,18,32410249,184511547557,75.452,8.647,0.421,0.907,false
5694,13,32421636,184608795384,75.459,8.647,0.991,0.136,true
5695,35,32433025,184706077375,75.465,8.647,0.650,-0.760,false
5696,32,32444416,184803393536,75.472,8.648,-0.288,-0.958,true
5697,56,32455809,184900743873,75.478,8.648,-0.962,-0.275,false
5698,57,32467204,184998128392,75.485,8.648,-0.751,0.661,true
5699,70,32478601,185095547099,75.492,8.648,0.150,0.989,false
5700,5,32490000,185193000000,75.498,8.648,0.913,0.408,true
5701,94,32501401,185290487101,75.505,8.648,0.836,-0.548,false
5702,62,32512804,185388008408,75.512,8.649,-0.009,-1.000,true
5703,11,32524209,185485563927,75.518,8.649,-0.846,-0.532,false
5704,91,32535616,185583153664,75.525,8.649,-0.905,0.425,true
5705,81,32547025,185680777625,75.531,8.649,-0.132,0.991,false
5706,35,32558436,185778435816,75.538,8.649,0.763,0.647,true
5707,63,32569849,185876128243,75.545,8.649,0.956,-0.293,false
5708,88,32581264,185973854912,75.551,8.650,0.270,-0.963,true
5709,26,32592681,186071615829,75.558,8.650,-0.664,-0.748,false
5710,70,32604100,186169411000,75.565,8.650,-0.988,0.155,true
5711,58,32615521,186267240431,75.571,8.650,-0.404,0.915,false
5712,28,32626944,186365104128,75.578,8.650,0.552,0.834,true
5713,25,32638369,186463002097,75.584,8.650,1.000,-0.014,false
5714,14,32649796,186560934344,75.591,8.651,0.529,-0.849,true
5715,74,32661225,186658900875,75.598,8.651,-0.429,-0.903,false
5716,66,32672656,186756901696,75.604,8.651,-0.992,-0.127,true
5717,55,32684089,186854936813,75.611,8.651,-0.643,0.766,false
5718,7,32695524,186953006232,75.617,8.651,0.297,0.955,true
5719,34,32706961,187051109959,75.624,8.652,0.964,0.266,false
5720,33,32718400,187149248000,75.631,8.652,0.745,-0.667,true
5721,7,32729841,187247420361,75.637,8.652,-0.159,-0.987,false
5722,69,32741284,187345627048,75.644,8.652,-0.917,-0.400,true
5723,31,32752729,187443868067,75.651,8.652,-0.832,0.556,false
5724,77,32764176,187542143424,75.657,8.652,0.018,1.000,true
5725,66,32775625,187640453125,75.664,8.653,0.851,0.525,false
5726,44,32787076,187738797176,75.670,8.653,0.902,-0.433,true
5727,47,32798529,187837175583,75.677,8.653,0.123,-0.992,false
5728,9,32809984,187935588352,75.684,8.653,-0.769,-0.640,true
5729,21,32821441,188034035489,75.690,8.653,-0.954,0.301,false
5730,54,32832900,188132517000,75.697,8.653,-0.262,0.965,true
5731,28,32844361,188231032891,75.703,8.654,0.671,0.742,false
