ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
4478,20.890174,-110.843196,8230,2318.81,Northern,Wetland,327,Polar,11,Rural,Extreme
4479,-0.868356,-68.462386,6264,96.39,Southern,Mountain,221,Temperate,393,Urban,Low
4480,-57.764123,-46.477561,3274,6411.82,Southern,Wetland,407,Temperate,580,Rural,High
4481,69.410128,63.784544,5842,7704.52,Northern,Forest,889,Continental,488,Rural,Medium
4482,32.134767,74.737045,3938,3566.96,Northern,Plains,233,Continental,680,Urban,High
4483,56.708261,28.115725,2099,6294.62,Northern,Wetland,593,Temperate,988,Urban,Medium
4484,55.851005,-94.875677,8659,6199.46,Northern,Coastal,986,Polar,738,Urban,Extreme
4485,46.386548,-22.790611,3045,5148.91,Northern,Desert,156,Temperate,212,Urban,High
4486,-53.988717,-90.070230,962,5992.75,Southern,Coastal,111,Continental,722,Rural,Low
4487,-39.425247,-23.037119,3981,4376.20,Southern,Desert,136,Polar,296,Rural,Medium
4488,29.452943,-176.339319,7741,3269.28,Northern,Mountain,153,Polar,533,Rural,Extreme
4489,-17.260504,-40.355320,7555,1915.92,Southern,Forest,880,Tropical,999,Rural,Medium
4490,88.268123,-29.371400,2477,9797.76,Northern,Mountain,600,Continental,462,Urban,Extreme
4491,39.632853,-7.239128,4877,4399.25,Northern,Forest,537,Polar,205,Rural,Medium
4492,-69.505727,-70.481969,8082,7715.14,Southern,Mountain,68,Arid,764,Rural,High
4493,13.880394,22.765242,8110,1540.72,Northern,Plains,367,Arid,272,Rural,High
4494,87.514857,-33.196554,309,9714.15,Northern,Forest,444,Tropical,708,Urban,Medium
4495,-31.309559,121.679975,3220,3475.36,Southern,Forest,129,Tropical,479,Rural,Low
4496,32.254690,15.022350,2409,3580.27,Northern,Coastal,999,Tropical,540,Rural,Low
4497,-39.347643,27.651553,4157,4367.59,Southern,Plains,483,Tropical,158,Urban,High
4498,25.624344,42.545224,242,2844.30,Northern,Wetland,239,Tropical,148,Urban,High
4499,-63.430593,-42.584305,830,7040.80,Southern,Forest,605,Mediterranean,759,Urban,High
4500,12.002840,163.345370,6025,1332.32,Northern,Desert,787,Continental,305,Rural,Low
4501,50.437559,170.653086,558,5598.57,Northern,Plains,537,Temperate,639,Rural,Extreme
4502,-14.577319,-2.326664,3954,1618.08,Southern,Forest,474,Mediterranean,177,Rural,High
4503,-38.225216,59.681401,3814,4243.00,Southern,Mountain,408,Arid,935,Rural,High
4504,-31.061605,148.725702,71,3447.84,Southern,Mountain,275,Continental,868,Urban,Low
4505,-8.269557,-127.032276,3123,917.92,Southern,Mountain,62,Tropical,481,Urban,Low
4506,83.589007,131.957734,7277,9278.38,Northern,Plains,368,Arid,510,Rural,High
4507,-78.213822,-121.018631,1719,8681.73,Southern,Mountain,867,Polar,928,Rural,High
4508,-43.206381,-169.989998,7803,4795.91,Southern,Mountain,380,Temperate,881,Rural,Medium
4509,-37.561302,-93.637110,7039,4169.30,Southern,Plains,44,Tropical,301,Urban,High
4510,-23.264162,151.846898,3277,2582.32,Southern,Desert,279,Tropical,231,Rural,Extreme
4511,-38.807922,-154.819784,3864,4307.68,Southern,Wetland,49,Tropical,967,Rural,High
4512,50.526367,98.066054,6625,5608.43,Northern,Wetland,261,Temperate,749,Rural,Medium
4513,-84.211293,-83.767313,6067,9347.45,Southern,Plains,97,Mediterranean,22,Urban,High
4514,-32.095656,-41.787545,4467,3562.62,Southern,Plains,453,Temperate,322,Rural,Medium
4515,-37.120406,-1.596523,5755,4120.37,Southern,Desert,474,Mediterranean,506,Urban,High
4516,20.578979,-121.598517,1139,2284.27,Northern,Plains,144,Arid,464,Rural,Low
4517,-84.861721,-83.234899,1422,9419.65,Southern,Plains,302,Continental,940,Rural,High
4518,-26.028878,-66.940147,4959,2889.21,Southern,Plains,325,Mediterranean,382,Rural,Medium
4519,-17.421351,177.644073,6198,1933.77,Southern,Plains,442,Polar,369,Rural,Medium
4520,-3.986233,24.544904,5779,442.47,Southern,Plains,484,Arid,630,Rural,Low
4521,45.297158,-79.144534,6617,5027.98,Northern,Mountain,298,Polar,137,Urban,High
4522,48.123608,-134.708805,2635,5341.72,Northern,Desert,12,Arid,612,Urban,Extreme
4523,10.340699,-138.331033,5689,1147.82,Northern,Plains,465,Mediterranean,769,Rural,Medium
4524,18.497821,6.135498,5585,2053.26,Northern,Wetland,272,Arid,969,Rural,Medium
4525,36.425371,-125.124753,4339,4043.22,Northern,Desert,985,Temperate,274,Urban,Low
4526,67.105096,114.658953,7993,7448.67,Northern,Wetland,730,Mediterranean,116,Rural,Extreme
4527,-8.458310,-103.174557,1158,938.87,Southern,Forest,594,Arid,314,Rural,Extreme
4528,26.454244,-135.994895,7044,2936.42,Northern,Coastal,896,Temperate,227,Rural,Extreme
4529,-59.940662,-142.448091,8535,6653.41,Southern,Desert,691,Continental,972,Rural,High
4530,62.538407,-85.009842,2429,6941.76,Northern,Desert,787,Arid,782,Urban,Medium
4531,-68.276967,-51.911466,4748,7578.74,Southern,Plains,710,Temperate,623,Rural,High
4532,82.157702,161.721776,3475,9119.50,Northern,Wetland,842,Continental,738,Rural,Low
4533,-50.613962,-117.479757,7437,5618.15,Southern,Coastal,430,Tropical,738,Rural,High
4534,-46.273865,-86.219036,4573,5136.40,Southern,Forest,445,Arid,26,Rural,Medium
4535,1.450401,-26.683487,2943,160.99,Northern,Coastal,97,Continental,728,Rural,Low
4536,37.570391,48.772952,7357,4170.31,Northern,Desert,472,Mediterranean,540,Rural,Extreme
4537,-74.516029,100.977277,3375,8271.28,Southern,Desert,539,Continental,173,Rural,High
4538,12.872215,141.474207,5712,1428.82,Northern,Desert,303,Mediterranean,343,Rural,High
4539,-37.502440,38.619622,1630,4162.77,Southern,Wetland,939,Arid,670,Rural,Extreme
4540,-67.277145,167.501644,7665,7467.76,Southern,Desert,564,Arid,166,Rural,Low
4541,-61.136828,34.373800,4677,6786.19,Southern,Desert,385,Tropical,418,Urban,High
4542,62.443260,-7.537820,1374,6931.20,Northern,Coastal,359,Mediterranean,535,Rural,High
4543,-88.706970,0.566064,5926,9846.47,Southern,Coastal,524,Mediterranean,729,Rural,Extreme
4544,10.290395,-112.345276,3785,1142.23,Northern,Plains,65,Temperate,215,Rural,High
4545,26.530108,-87.096031,2789,2944.84,Northern,Desert,602,Temperate,245,Rural,High
4546,-10.493193,75.072599,3174,1164.74,Southern,Mountain,21,Tropical,366,Rural,Medium
4547,-52.163745,53.728975,6993,5790.18,Southern,Mountain,714,Temperate,728,Rural,Low
4548,-11.887908,-21.189750,4785,1319.56,Southern,Desert,658,Tropical,337,Rural,Low
4549,10.620853,-167.951186,724,1178.91,Northern,Wetland,3,Temperate,995,Rural,Extreme
4550,-40.362738,148.607997,4602,4480.26,Southern,Wetland,617,Arid,933,Rural,Medium
4551,-79.617252,132.358762,1366,8837.51,Southern,Forest,939,Temperate,392,Rural,Extreme
4552,22.976476,74.424378,6442,2550.39,Northern,Plains,841,Continental,952,Urban,Medium
4553,-61.796449,119.302024,3528,6859.41,Southern,Coastal,639,Temperate,812,Rural,Low
4554,-68.603861,-121.672804,4964,7615.03,Southern,Mountain,38,Temperate,59,Rural,Medium
4555,88.995409,-175.027969,7496,9878.49,Northern,Desert,75,Arid,263,Rural,High
4556,42.837948,-58.421581,5246,4755.01,Northern,Coastal,618,Tropical,559,Urban,Medium
4557,85.884490,-54.970957,7030,9533.18,Northern,Plains,901,Temperate,117,Rural,Extreme
4558,14.437069,-176.678035,3368,1602.51,Northern,Forest,842,Temperate,270,Rural,Extreme
4559,42.340619,8.969218,6493,4699.81,Northern,Coastal,247,Arid,22,Rural,Low
4560,38.306539,20.684856,6666,4252.03,Northern,Forest,263,Arid,274,Rural,Low
4561,72.476816,-57.869941,1852,8044.93,Northern,Plains,500,Continental,446,Urban,Medium
4562,-3.153529,-77.024613,2616,350.04,Southern,Plains,607,Arid,891,Rural,Extreme
4563,11.865623,-63.958792,7411,1317.08,Northern,Desert,874,Temperate,83,Rural,Extreme
4564,75.705509,-173.620926,5527,8403.31,Northern,Wetland,263,Arid,796,Rural,Low
4565,-27.438523,134.547267,924,3045.68,Southern,Wetland,489,Temperate,613,Rural,Extreme
4566,7.995866,-91.440352,2033,887.54,Northern,Mountain,340,Polar,955,Rural,High
4567,87.472457,97.593807,5722,9709.44,Northern,Wetland,892,Mediterranean,976,Rural,High
4568,-84.369918,25.793970,7267,9365.06,Southern,Mountain,469,Polar,360,Urban,High
4569,-51.080560,-139.817304,5534,5669.94,Southern,Desert,520,Tropical,795,Rural,High
4570,15.743740,-26.836878,2634,1747.56,Northern,Coastal,498,Tropical,395,Urban,Medium
4571,-70.059288,-96.657869,5848,7776.58,Southern,Wetland,960,Temperate,726,Urban,Low
4572,66.537624,-41.290675,6912,7385.68,Northern,Wetland,805,Tropical,782,Rural,Medium
4573,-80.532844,85.383853,5988,8939.15,Southern,Wetland,522,Temperate,83,Rural,Medium
4574,-35.597907,-174.445422,2297,3951.37,Southern,Wetland,202,Continental,148,Urban,Low
4575,63.518165,105.258947,8277,7050.52,Northern,Plains,572,Polar,271,Rural,Medium
4576,-23.606692,85.180336,5486,2620.34,Southern,Mountain,978,Arid,132,Urban,High
4577,15.537604,-176.578486,7525,1724.67,Northern,Wetland,154,Temperate,436,Rural,Low
4578,-78.382471,-105.975355,5945,8700.45,Southern,Mountain,541,Tropical,354,Rural,High
4579,-5.291649,15.090553,2535,587.37,Southern,Forest,527,Continental,243,Urban,High
4580,18.239834,-1.106125,875,2024.62,Northern,Mountain,869,Temperate,782,Urban,Extreme
4581,58.799921,137.223992,3661,6526.79,Northern,Desert,143,Polar,52,Rural,Medium
4582,28.047574,32.517064,7175,3113.28,Northern,Desert,959,Temperate,218,Urban,Low
4583,-31.319625,-85.976895,6781,3476.48,Southern,Plains,82,Polar,912,Rural,High
4584,77.974498,3.421719,4445,8655.17,Northern,Plains,125,Continental,88,Urban,Medium
4585,49.191400,-110.982054,7230,5460.25,Northern,Plains,567,Tropical,261,Rural,High
4586,34.656548,5.898485,3104,3846.88,Northern,Coastal,594,Tropical,758,Rural,Medium
4587,-46.904860,29.645533,4672,5206.44,Southern,Desert,707,Continental,832,Urban,High
4588,-82.416934,130.122212,855,9148.28,Southern,Wetland,804,Polar,965,Rural,Low
4589,55.449963,-106.199435,909,6154.95,Northern,Desert,350,Arid,441,Rural,Extreme
4590,-11.569374,60.030293,7555,1284.20,Southern,Forest,571,Arid,188,Urban,Medium
4591,15.978629,-119.309813,218,1773.63,Northern,Forest,377,Polar,872,Urban,High
4592,-74.118333,99.701068,4221,8227.13,Southern,Wetland,555,Arid,67,Rural,Low
4593,38.978324,-19.786687,1804,4326.59,Northern,Forest,148,Continental,150,Rural,Extreme
4594,84.078270,-104.842653,5282,9332.69,Northern,Coastal,939,Temperate,240,Rural,Low
4595,-5.224532,132.089118,2748,579.92,Southern,Coastal,452,Mediterranean,476,Rural,Low
4596,-50.690422,15.076534,5322,5626.64,Southern,Mountain,599,Polar,97,Rural,Low
4597,-85.124579,-111.722149,5985,9448.83,Southern,Wetland,488,Tropical,982,Rural,Extreme
4598,27.082217,-178.033694,2716,3006.13,Northern,Mountain,618,Mediterranean,189,Rural,Extreme
4599,8.443529,108.084297,3400,937.23,Northern,Wetland,174,Mediterranean,338,Rural,High
4600,62.246333,110.859121,2976,6909.34,Northern,Desert,618,Tropical,64,Rural,Medium
4601,-16.595725,-131.844771,6301,1842.13,Southern,Wetland,733,Tropical,858,Rural,Medium
4602,46.825743,84.070822,6233,5197.66,Northern,Wetland,162,Continental,413,Rural,High
4603,-21.509377,105.903619,7231,2387.54,Southern,Wetland,143,Mediterranean,578,Rural,High
4604,-89.373594,144.135321,2657,9920.47,Southern,Mountain,158,Polar,722,Rural,Medium
4605,89.839049,-143.326105,6926,9972.13,Northern,Coastal,645,Tropical,16,Urban,Low
4606,24.096974,23.461693,5739,2674.76,Northern,Mountain,684,Continental,478,Urban,High
4607,72.191325,134.525721,3245,8013.24,Northern,Mountain,974,Continental,762,Rural,High
4608,73.174264,-35.469745,7229,8122.34,Northern,Coastal,72,Mediterranean,967,Urban,Low
4609,-51.937794,-1.177755,3824,5765.10,Southern,Coastal,401,Mediterranean,974,Rural,High
4610,36.569055,-69.595413,290,4059.17,Northern,Wetland,993,Continental,389,Rural,Extreme
4611,14.783977,-130.229815,7570,1641.02,Northern,Plains,782,Polar,530,Rural,Medium
4612,-3.229063,107.462932,4634,358.43,Southern,Plains,562,Mediterranean,240,Rural,Extreme
4613,-6.136514,132.823395,1376,681.15,Southern,Forest,65,Tropical,600,Rural,Low
4614,7.555635,114.661743,1477,838.68,Northern,Desert,564,Polar,860,Rural,Medium
4615,70.655902,-163.287366,4940,7842.81,Northern,Plains,489,Continental,232,Rural,Extreme
4616,-28.436654,-10.377847,7870,3156.47,Southern,Plains,299,Tropical,861,Rural,Medium
4617,39.004738,131.749552,3945,4329.53,Northern,Coastal,281,Arid,512,Urban,High
4618,6.737764,-57.315097,1965,747.89,Northern,Forest,730,Arid,466,Urban,High
4619,-85.469013,163.554768,2698,9487.06,Southern,Coastal,340,Tropical,442,Urban,Medium
4620,-77.395724,112.857901,8568,8590.93,Southern,Mountain,575,Arid,844,Rural,Medium
4621,11.760076,-27.634407,6261,1305.37,Northern,Wetland,738,Temperate,583,Urban,Extreme
4622,-89.444095,-164.933673,1950,9928.29,Southern,Coastal,932,Polar,674,Urban,Medium
4623,-10.817398,-142.310153,4866,1200.73,Southern,Coastal,761,Temperate,268,Rural,Medium
4624,33.939399,-137.294471,6280,3767.27,Northern,Desert,137,Temperate,217,Rural,Low
4625,-68.265578,-61.212500,2869,7577.48,Southern,Mountain,707,Polar,172,Rural,High
4626,-58.345088,-22.381772,5563,6476.30,Southern,Coastal,474,Polar,386,Rural,High
4627,87.856015,-112.264084,2532,9752.02,Northern,Wetland,60,Continental,486,Rural,High
4628,-59.604159,103.764637,3285,6616.06,Southern,Plains,674,Continental,801,Rural,High
4629,-7.606729,122.513352,3871,844.35,Southern,Forest,162,Tropical,700,Urban,High
4630,-31.032919,-136.378880,6739,3444.65,Southern,Mountain,264,Temperate,320,Rural,High
4631,-38.348930,-5.088098,8544,4256.73,Southern,Wetland,642,Temperate,197,Urban,Extreme
4632,-72.090429,72.537036,2639,8002.04,Southern,Desert,967,Continental,75,Rural,Extreme
4633,-66.328274,-33.547324,1556,7362.44,Southern,Coastal,893,Polar,941,Rural,Medium
4634,82.954829,161.032552,4502,9207.99,Northern,Coastal,136,Temperate,708,Urban,Low
4635,-13.031293,29.478802,7574,1446.47,Southern,Desert,62,Mediterranean,929,Urban,Medium
4636,-51.507108,177.936954,8042,5717.29,Southern,Coastal,275,Mediterranean,689,Urban,High
4637,13.653614,-70.561776,8762,1515.55,Northern,Wetland,1000,Polar,490,Urban,Medium
4638,39.030243,-8.956317,7354,4332.36,Northern,Forest,22,Mediterranean,81,Rural,Medium
4639,63.865947,-134.596478,2195,7089.12,Northern,Wetland,993,Temperate,302,Rural,Low
4640,87.731273,138.547941,6441,9738.17,Northern,Forest,861,Arid,849,Rural,High
4641,-39.945161,-6.795406,3159,4433.91,Southern,Coastal,845,Continental,225,Rural,High
4642,-25.580381,-76.958514,3230,2839.42,Southern,Forest,789,Polar,5,Rural,Extreme
4643,56.577643,-165.211070,7684,6280.12,Northern,Plains,360,Polar,523,Rural,High
4644,-50.112722,-33.573491,1353,5562.51,Southern,Desert,396,Continental,612,Urban,Extreme
4645,61.930802,-94.361570,8402,6874.32,Northern,Desert,278,Arid,77,Urban,Extreme
4646,-60.224344,-139.096228,8701,6684.90,Southern,Forest,625,Polar,395,Rural,Medium
4647,-29.493482,-62.577684,8836,3273.78,Southern,Coastal,566,Continental,156,Rural,Extreme
4648,86.070630,1.152737,2107,9553.84,Northern,Plains,36,Mediterranean,472,Rural,Extreme
4649,50.053825,23.616426,4336,5555.97,Northern,Desert,713,Arid,52,Rural,Extreme
4650,25.507937,178.803592,821,2831.38,Northern,Wetland,970,Continental,559,Urban,Extreme
4651,-12.291267,-103.810389,3422,1364.33,Southern,Desert,743,Tropical,472,Rural,Medium
4652,87.029733,135.375823,2923,9660.30,Northern,Desert,391,Tropical,966,Rural,Extreme
4653,-3.649416,163.359380,5611,405.09,Southern,Coastal,151,Temperate,572,Rural,Extreme
4654,45.570269,-96.255974,4663,5058.30,Northern,Mountain,930,Arid,914,Rural,Medium
4655,87.695951,-168.139069,975,9734.25,Northern,Coastal,229,Temperate,316,Urban,Extreme
4656,-66.599911,-15.789519,7854,7392.59,Southern,Desert,56,Temperate,458,Rural,Extreme
4657,66.800783,93.901820,6309,7414.89,Northern,Desert,651,Mediterranean,532,Rural,Extreme
4658,-88.796529,53.091573,3302,9856.41,Southern,Plains,856,Continental,483,Rural,Extreme
4659,-12.382683,-46.533155,5778,1374.48,Southern,Mountain,338,Tropical,411,Rural,High
4660,35.036970,-18.788533,496,3889.10,Northern,Desert,57,Continental,84,Rural,Low
4661,-73.019290,0.294084,4358,8105.14,Southern,Wetland,807,Continental,616,Rural,Extreme
4662,47.438267,65.270269,3643,5265.65,Northern,Forest,229,Arid,155,Urban,High
4663,-88.641570,0.428554,5401,9839.21,Southern,Forest,359,Temperate,39,Rural,Extreme
4664,-88.085455,-126.444233,3333,9777.49,Southern,Forest,888,Continental,254,Rural,Low
4665,86.086715,-149.378753,7719,9555.63,Northern,Desert,219,Temperate,714,Rural,Extreme
4666,67.492748,46.880144,4614,7491.70,Northern,Wetland,928,Mediterranean,777,Urban,Low
4667,68.055776,155.684898,2459,7554.19,Northern,Plains,38,Mediterranean,143,Urban,Extreme
4668,-7.238955,33.746785,2962,803.52,Southern,Plains,627,Continental,687,Urban,Medium
4669,76.127259,-118.646051,7174,8450.13,Northern,Desert,97,Continental,730,Rural,High
4670,-59.450730,80.589144,1554,6599.03,Southern,Desert,705,Polar,281,Rural,High
4671,-68.839114,-18.545180,8484,7641.14,Southern,Forest,496,Tropical,645,Urban,Extreme
4672,-68.732075,-102.012226,6253,7629.26,Southern,Desert,544,Polar,946,Rural,High
4673,12.757889,39.134255,2706,1416.13,Northern,Coastal,391,Tropical,380,Rural,Low
4674,-88.145541,-171.055404,4627,9784.16,Southern,Coastal,569,Polar,395,Urban,Extreme
4675,-43.919575,-91.025049,3584,4875.07,Southern,Desert,56,Tropical,307,Rural,Low
4676,-51.289478,101.309429,5378,5693.13,Southern,Plains,170,Mediterranean,197,Rural,Low
4677,31.177603,148.173014,6400,3460.71,Northern,Mountain,71,Continental,405,Rural,Low
4678,18.754181,17.411235,8215,2081.71,Northern,Mountain,64,Mediterranean,129,Rural,High
4679,-87.129809,-138.737003,4883,9671.41,Southern,Wetland,930,Tropical,589,Rural,High
4680,-65.700666,-132.542017,8611,7292.77,Southern,Wetland,718,Temperate,305,Rural,High
4681,-52.973312,-117.302762,5276,5880.04,Southern,Forest,255,Temperate,450,Rural,High
4682,53.173578,147.573278,5328,5902.27,Northern,Coastal,514,Temperate,175,Urban,Medium
4683,-9.366601,90.450696,6823,1039.69,Southern,Wetland,228,Continental,21,Rural,Extreme
4684,-68.019287,93.447181,8836,7550.14,Southern,Coastal,268,Tropical,927,Rural,Extreme
4685,-12.924092,96.163734,511,1434.57,Southern,Mountain,893,Tropical,656,Rural,Medium
4686,81.293196,8.531709,8018,9023.54,Northern,Coastal,108,Continental,237,Rural,High
4687,-72.695290,-111.660720,1884,8069.18,Southern,Wetland,472,Mediterranean,560,Rural,High
4688,-69.629284,137.783596,6793,7728.85,Southern,Wetland,714,Mediterranean,756,Rural,Extreme
4689,-63.146355,-155.188457,5076,7009.25,Southern,Desert,821,Polar,708,Urban,High
4690,-88.080367,-109.946084,3258,9776.92,Southern,Mountain,719,Continental,503,Rural,Low
4691,34.967485,-144.165663,33,3881.39,Northern,Coastal,859,Mediterranean,833,Rural,Low
4692,-64.289882,137.016372,872,7136.18,Southern,Wetland,228,Continental,364,Urban,Medium
4693,55.968269,166.001679,7165,6212.48,Northern,Mountain,936,Continental,254,Rural,Extreme
4694,-62.498597,-31.485885,3856,6937.34,Southern,Coastal,336,Polar,51,Rural,Extreme
4695,37.752675,-59.587694,7225,4190.55,Northern,Forest,914,Tropical,496,Rural,Low
4696,-16.977498,-15.674656,8321,1884.50,Southern,Coastal,323,Arid,902,Rural,Medium
4697,84.625364,176.902090,6173,9393.42,Northern,Plains,72,Temperate,255,Rural,Low
4698,-75.751519,-65.262122,6164,8408.42,Southern,Desert,723,Arid,246,Rural,Extreme
4699,6.916575,150.042152,5539,767.74,Northern,Coastal,352,Polar,623,Rural,Medium
4700,11.409009,-59.348635,1678,1266.40,Northern,Coastal,889,Temperate,739,Rural,Medium
4701,0.741877,-2.549056,3696,82.35,Northern,Forest,342,Temperate,703,Rural,Medium
4702,-0.086659,-133.199527,6017,9.62,Southern,Desert,628,Temperate,628,Urban,Extreme
4703,7.195842,118.446115,3611,798.74,Northern,Mountain,972,Continental,842,Urban,Medium
4704,-30.651173,-152.881612,2918,3402.28,Southern,Desert,75,Arid,523,Rural,High
4705,22.715484,-42.220060,7378,2521.42,Northern,Mountain,114,Continental,744,Rural,High
4706,-20.552065,-50.350148,1353,2281.28,Southern,Desert,459,Continental,764,Rural,Extreme
4707,14.470218,-19.449269,5182,1606.19,Northern,Coastal,438,Mediterranean,940,Rural,Extreme
4708,62.075565,139.226507,1718,6890.39,Northern,Desert,356,Temperate,696,Urban,Low
4709,-27.916797,-136.430353,7213,3098.76,Southern,Plains,289,Continental,149,Urban,Low
