ID,Category,Subcategory,Size,Color,Material,Brand,Price Range,Rating,In Stock,Shipping Weight,Age Group
4964,Home,Furniture,Small,White,Wood,Gamma,Premium,3,false,5.69,Seniors
4965,Electronics,Laptops,Small,Blue,Glass,Alpha,Mid-range,5,false,7.62,Teens
4966,Electronics,Laptops,Medium,Red,Plastic,Gamma,Budget,5,true,8.06,Teens
4967,Sports,Nutrition,Medium,Purple,Cotton,Epsilon,Luxury,3,false,3.74,Children
4968,Home,Furniture,Medium,Blue,Cotton,Beta,Premium,5,false,13.98,Seniors
4969,Electronics,Laptops,Small,Black,Plastic,Epsilon,Budget,1,true,1.53,Children
4970,Home,Decor,Large,Yellow,Wood,Alpha,Budget,3,true,3.21,Seniors
4971,Electronics,Tablets,Large,Yellow,Wood,Delta,Luxury,3,true,1.91,Teens
4972,Electronics,Tablets,Medium,Black,Cotton,Beta,Mid-range,4,true,1.10,Seniors
4973,Food,Fresh,Small,Green,Wood,Delta,Premium,4,true,10.48,Seniors
4974,Food,Snacks,Large,Black,Leather,Delta,Premium,3,true,14.96,Teens
4975,Sports,Equipment,Large,Purple,Metal,Alpha,Premium,4,true,17.70,Children
4976,Electronics,Tablets,Medium,Red,Metal,Gamma,Premium,4,true,7.94,Seniors
4977,Food,Beverages,Large,Red,Wood,Gamma,Mid-range,5,true,11.18,Seniors
4978,Electronics,Accessories,Medium,Yellow,Leather,Epsilon,Budget,1,true,19.83,Children
4979,Electronics,Accessories,Medium,Blue,Metal,Gamma,Premium,5,true,14.61,Teens
4980,Sports,Nutrition,Large,Red,Glass,Gamma,Luxury,2,true,14.24,Children
4981,Home,Kitchen,Small,Red,Leather,Gamma,Premium,3,false,17.73,Teens
4982,Home,Decor,Medium,White,Metal,Epsilon,Budget,3,true,17.36,Seniors
4983,Food,Snacks,Large,Blue,Glass,Beta,Budget,3,true,5.62,Adults
4984,Electronics,Phones,Large,Red,Metal,Alpha,Budget,2,true,9.67,Children
4985,Home,Bath,Small,White,Cotton,Delta,Premium,1,true,5.87,Seniors
4986,Sports,Accessories,Large,White,Plastic,Epsilon,Mid-range,4,false,18.93,Children
4987,Food,Fresh,Large,Purple,Cotton,Epsilon,Premium,5,false,18.31,Children
4988,Clothing,Shirts,Medium,Red,Metal,Gamma,Premium,5,true,2.78,Children
4989,Food,Snacks,Large,Black,Wood,Gamma,Luxury,2,true,15.25,Children
4990,Home,Bath,Medium,Black,Glass,Beta,Mid-range,3,false,16.15,Seniors
4991,Home,Bath,Large,Yellow,Wood,Beta,Mid-range,5,true,6.97,Adults
4992,Sports,Apparel,Large,Black,Leather,Gamma,Budget,3,true,15.17,Adults
4993,Food,Beverages,Large,Purple,Glass,Alpha,Luxury,1,true,17.01,Adults
4994,Home,Kitchen,Large,Yellow,Wood,Delta,Budget,5,true,4.62,Children
4995,Clothing,Dresses,Medium,Yellow,Glass,Beta,Mid-range,5,true,11.74,Seniors
4996,Home,Furniture,Small,Yellow,Cotton,Epsilon,Premium,1,false,16.29,Teens
4997,Food,Fresh,Medium,Green,Wood,Epsilon,Luxury,2,false,19.48,Teens
4998,Sports,Nutrition,Small,White,Wood,Gamma,Mid-range,2,true,0.57,Children
4999,Clothing,Pants,Medium,Green,Glass,Epsilon,Mid-range,4,true,5.21,Teens
5000,Food,Frozen,Medium,Red,Wood,Gamma,Budget,3,false,4.47,Children
5001,Clothing,Shirts,Medium,Purple,Plastic,Gamma,Premium,4,true,9.38,Teens
5002,Food,Fresh,Small,Purple,Wood,Alpha,Mid-range,3,true,12.86,Children
5003,Clothing,Dresses,Medium,Yellow,Wood,Delta,Premium,2,true,8.53,Adults
5004,Home,Furniture,Large,Purple,Metal,Alpha,Budget,2,true,16.01,Adults
5005,Food,Frozen,Small,White,Metal,Beta,Luxury,1,false,4.38,Adults
5006,Home,Decor,Large,Blue,Metal,Delta,Mid-range,1,true,8.56,Seniors
5007,Food,Fresh,Small,Blue,Metal,Gamma,Luxury,3,true,17.91,Adults
5008,Food,Snacks,Medium,Yellow,Leather,Gamma,Premium,2,false,6.81,Seniors
5009,Clothing,Shirts,Small,Black,Metal,Gamma,Mid-range,1,true,4.70,Teens
5010,Home,Furniture,Large,Yellow,Glass,Delta,Premium,3,true,11.88,Children
5011,Electronics,Accessories,Small,Red,Wood,Delta,Premium,4,false,18.66,Children
5012,Clothing,Shoes,Medium,Blue,Plastic,Epsilon,Premium,5,true,13.03,Adults
5013,Clothing,Pants,Small,Purple,Plastic,Beta,Luxury,3,true,14.23,Seniors
5014,Home,Kitchen,Small,White,Wood,Delta,Mid-range,2,true,15.45,Children
5015,Sports,Apparel,Large,Purple,Metal,Epsilon,Budget,5,true,19.93,Adults
5016,Sports,Equipment,Medium,Black,Cotton,Delta,Budget,4,true,5.90,Teens
5017,Clothing,Dresses,Small,Black,Wood,Delta,Mid-range,3,true,7.11,Seniors
5018,Home,Furniture,Medium,Yellow,Wood,Beta,Luxury,5,true,18.27,Adults
5019,Electronics,Accessories,Large,Purple,Leather,Gamma,Mid-range,4,true,10.92,Children
5020,Electronics,Tablets,Medium,Yellow,Metal,Gamma,Premium,4,false,2.69,Children
5021,Electronics,Tablets,Large,White,Cotton,Beta,Premium,4,true,18.20,Adults
5022,Sports,Accessories,Medium,White,Wood,Epsilon,Budget,2,false,9.08,Teens
5023,Sports,Nutrition,Medium,Black,Leather,Delta,Premium,5,false,6.18,Teens
5024,Home,Furniture,Medium,White,Plastic,Beta,Premium,3,true,14.58,Children
5025,Clothing,Pants,Medium,Purple,Cotton,Alpha,Luxury,4,true,6.21,Seniors
5026,Home,Bath,Small,Green,Leather,Beta,Premium,5,true,4.31,Adults
5027,Electronics,Laptops,Large,Black,Leather,Gamma,Budget,2,true,3.54,Adults
5028,Sports,Apparel,Large,Green,Leather,Gamma,Mid-range,1,true,5.54,Seniors
5029,Clothing,Shoes,Medium,Black,Leather,Gamma,Mid-range,5,true,2.92,Teens
5030,Sports,Nutrition,Small,Yellow,Leather,Epsilon,Luxury,3,true,15.88,Teens
5031,Sports,Nutrition,Small,Red,Glass,Alpha,Luxury,2,true,18.91,Adults
5032,Food,Fresh,Large,Purple,Cotton,Delta,Budget,5,false,9.35,Adults
5033,Electronics,Laptops,Large,Green,Plastic,Beta,Luxury,1,false,9.66,Children
5034,Clothing,Shoes,Large,Yellow,Wood,Beta,Mid-range,3,false,2.95,Seniors
5035,Electronics,Laptops,Medium,Yellow,Cotton,Epsilon,Mid-range,4,true,6.78,Seniors
5036,Clothing,Pants,Large,Green,Leather,Alpha,Luxury,3,true,15.40,Teens
5037,Clothing,Shirts,Medium,Blue,Leather,Delta,Mid-range,3,false,2.67,Teens
5038,Electronics,Tablets,Large,Green,Glass,Epsilon,Premium,3,true,15.21,Seniors
5039,Electronics,Laptops,Small,White,Plastic,Gamma,Premium,3,true,2.00,Adults
5040,Sports,Accessories,Large,White,Leather,Gamma,Budget,3,true,8.85,Seniors
5041,Sports,Accessories,Medium,White,Plastic,Epsilon,Premium,1,true,11.90,Adults
5042,Food,Fresh,Medium,Green,Leather,Gamma,Budget,2,false,5.35,Adults
5043,Food,Fresh,Medium,Yellow,Metal,Delta,Premium,3,true,12.26,Children
5044,Home,Kitchen,Medium,Purple,Cotton,Epsilon,Luxury,5,true,10.95,Children
5045,Food,Frozen,Small,Yellow,Leather,Delta,Mid-range,2,true,5.88,Adults
5046,Food,Frozen,Small,Purple,Metal,Beta,Budget,1,true,10.82,Seniors
5047,Electronics,Tablets,Small,Yellow,Glass,Epsilon,Budget,2,true,5.78,Seniors
5048,Food,Beverages,Medium,Blue,Leather,Gamma,Luxury,2,true,1.20,Teens
5049,Home,Decor,Large,Black,Metal,Delta,Budget,1,true,7.70,Adults
5050,Home,Bath,Medium,Green,Metal,Epsilon,Mid-range,1,true,12.66,Adults
5051,Sports,Accessories,Large,Red,Metal,Epsilon,Budget,5,true,6.93,Seniors
5052,Clothing,Pants,Medium,Black,Glass,Gamma,Premium,4,true,1.88,Seniors
5053,Clothing,Shirts,Small,Yellow,Glass,Beta,Mid-range,1,true,10.55,Teens
5054,Clothing,Shoes,Small,Purple,Wood,Beta,Budget,2,true,2.77,Teens
5055,Clothing,Shirts,Medium,Yellow,Plastic,Alpha,Luxury,3,true,14.79,Teens
5056,Electronics,Tablets,Small,Yellow,Glass,Delta,Budget,3,true,15.75,Seniors
5057,Clothing,Shoes,Large,White,Leather,Epsilon,Premium,4,true,16.36,Children
5058,Electronics,Tablets,Medium,Yellow,Plastic,Epsilon,Mid-range,4,true,4.39,Seniors
5059,Clothing,Shirts,Small,Blue,Cotton,Epsilon,Budget,2,false,1.07,Seniors
5060,Electronics,Phones,Large,Blue,Metal,Beta,Premium,1,true,12.51,Adults
5061,Sports,Equipment,Medium,Blue,Wood,Gamma,Luxury,2,true,2.86,Teens
5062,Electronics,Accessories,Large,White,Wood,Epsilon,Premium,5,true,7.47,Teens
5063,Clothing,Pants,Medium,Yellow,Cotton,Gamma,Mid-range,2,true,13.80,Adults
5064,Sports,Nutrition,Large,White,Glass,Epsilon,Premium,4,true,2.54,Adults
5065,Clothing,Dresses,Medium,Green,Wood,Alpha,Premium,1,true,7.52,Children
5066,Food,Beverages,Small,Yellow,Leather,Delta,Budget,4,true,12.93,Teens
5067,Home,Bath,Medium,Purple,Metal,Beta,Premium,4,false,9.72,Teens
5068,Sports,Accessories,Small,Blue,Cotton,Gamma,Budget,2,true,1.38,Children
5069,Food,Fresh,Small,Yellow,Cotton,Delta,Mid-range,1,true,9.33,Seniors
5070,Home,Bath,Small,Black,Wood,Gamma,Mid-range,2,true,10.48,Children
5071,Home,Furniture,Large,Purple,Plastic,Beta,Luxury,2,true,0.59,Seniors
5072,Clothing,Shirts,Large,Black,Cotton,Gamma,Mid-range,1,true,7.70,Seniors
5073,Electronics,Phones,Large,Red,Glass,Gamma,Luxury,3,false,3.65,Adults
5074,Sports,Nutrition,Small,Red,Plastic,Alpha,Budget,1,true,5.83,Seniors
5075,Sports,Equipment,Medium,Yellow,Leather,Delta,Budget,5,false,3.25,Adults
5076,Food,Frozen,Large,Blue,Cotton,Alpha,Budget,4,true,10.00,Children
5077,Electronics,Tablets,Small,White,Glass,Gamma,Mid-range,3,true,9.30,Teens
5078,Electronics,Accessories,Large,Blue,Metal,Epsilon,Budget,3,true,7.15,Children
5079,Home,Bath,Medium,Blue,Metal,Epsilon,Budget,3,true,7.47,Seniors
5080,Sports,Apparel,Medium,Red,Glass,Delta,Premium,1,true,12.21,Seniors
5081,Clothing,Pants,Small,Yellow,Wood,Beta,Mid-range,3,true,5.05,Adults
5082,Electronics,Tablets,Large,Red,Wood,Beta,Luxury,1,false,13.85,Children
5083,Electronics,Phones,Large,Green,Plastic,Alpha,Premium,4,false,2.95,Teens
5084,Sports,Apparel,Small,Green,Glass,Epsilon,Luxury,1,true,14.23,Children
5085,Home,Kitchen,Large,Red,Wood,Alpha,Luxury,3,true,2.95,Teens
5086,Electronics,Accessories,Large,Black,Plastic,Delta,Budget,1,true,18.92,Seniors
5087,Clothing,Shoes,Large,Black,Plastic,Beta,Budget,2,true,4.54,Adults
5088,Food,Fresh,Large,Blue,Wood,Epsilon,Luxury,3,false,5.33,Adults
5089,Home,Furniture,Large,White,Leather,Gamma,Budget,4,false,7.90,Teens
5090,Clothing,Shirts,Medium,Purple,Leather,Delta,Budget,2,true,1.45,Children
5091,Food,Beverages,Large,Yellow,Cotton,Delta,Mid-range,2,true,3.29,Children
5092,Sports,Apparel,Large,Green,Metal,Epsilon,Luxury,2,true,17.42,Seniors
5093,Food,Beverages,Small,Black,Metal,Beta,Luxury,4,false,0.99,Seniors
5094,Food,Beverages,Small,Red,Glass,Beta,Luxury,1,false,17.02,Teens
5095,Sports,Apparel,Large,Green,Metal,Beta,Mid-range,4,true,2.71,Seniors
5096,Sports,Apparel,Medium,White,Leather,Delta,Mid-range,4,false,6.98,Teens
5097,Electronics,Laptops,Medium,Purple,Plastic,Delta,Premium,2,true,5.28,Children
5098,Sports,Equipment,Medium,Yellow,Wood,Epsilon,Premium,1,true,18.39,Adults
5099,Home,Bath,Small,Yellow,Plastic,Alpha,Premium,2,true,3.31,Children
5100,Food,Fresh,Medium,Green,Cotton,Beta,Luxury,5,true,11.18,Seniors
5101,Food,Fresh,Small,Black,Wood,Delta,Mid-range,4,true,3.63,Adults
5102,Clothing,Shirts,Medium,Yellow,Wood,Alpha,Premium,5,false,3.41,Seniors
5103,Sports,Equipment,Small,Purple,Metal,Delta,Mid-range,3,false,5.63,Seniors
5104,Home,Furniture,Small,Purple,Leather,Delta,Mid-range,3,false,4.43,Children
5105,Electronics,Accessories,Medium,Black,Wood,Epsilon,Luxury,4,false,1.23,Teens
5106,Home,Decor,Small,Green,Glass,Beta,Budget,5,true,12.92,Teens
5107,Electronics,Laptops,Small,Yellow,Glass,Delta,Premium,2,true,5.24,Children
5108,Home,Decor,Medium,Blue,Cotton,Beta,Premium,2,true,16.21,Teens
5109,Clothing,Shoes,Small,Black,Leather,Alpha,Premium,3,true,11.12,Children
5110,Electronics,Tablets,Large,Yellow,Leather,Beta,Luxury,3,true,19.24,Seniors
5111,Food,Frozen,Large,Yellow,Metal,Epsilon,Mid-range,1,true,15.07,Adults
5112,Clothing,Dresses,Small,Yellow,Wood,Delta,Mid-range,5,true,18.77,Children
5113,Food,Beverages,Large,Green,Wood,Epsilon,Budget,5,true,8.36,Teens
5114,Electronics,Laptops,Small,White,Wood,Delta,Luxury,4,true,4.37,Children
5115,Clothing,Dresses,Small,Purple,Glass,Beta,Mid-range,3,true,1.20,Teens
5116,Electronics,Tablets,Small,Blue,Glass,Beta,Luxury,5,true,16.91,Adults
5117,Electronics,Laptops,Small,White,Cotton,Delta,Budget,1,true,3.69,Adults
5118,Electronics,Accessories,Large,Blue,Metal,Beta,Budget,5,false,2.55,Adults
5119,Clothing,Dresses,Medium,Blue,Plastic,Delta,Budget,1,true,1.86,Seniors
5120,Electronics,Laptops,Small,Black,Cotton,Delta,Premium,5,false,15.79,Children
5121,Home,Kitchen,Medium,Blue,Metal,Epsilon,Mid-range,5,true,13.19,Teens
5122,Sports,Nutrition,Medium,White,Cotton,Alpha,Mid-range,1,true,10.40,Adults
5123,Clothing,Pants,Small,Red,Metal,Alpha,Premium,5,true,6.47,Teens
5124,Electronics,Phones,Medium,White,Plastic,Gamma,Luxury,5,false,10.82,Teens
5125,Food,Snacks,Small,Blue,Metal,Delta,Luxury,3,true,17.75,Adults
5126,Home,Kitchen,Large,White,Metal,Delta,Premium,5,true,18.27,Children
5127,Home,Decor,Small,White,Wood,Alpha,Luxury,5,false,10.96,Adults
5128,Electronics,Phones,Large,Red,Plastic,Delta,Premium,1,false,15.87,Teens
5129,Food,Frozen,Small,Yellow,Plastic,Gamma,Premium,2,true,8.03,Teens
5130,Sports,Accessories,Medium,White,Glass,Alpha,Budget,1,true,15.51,Adults
5131,Sports,Apparel,Large,Yellow,Wood,Epsilon,Mid-range,3,true,1.14,Seniors
5132,Electronics,Accessories,Large,Blue,Metal,Epsilon,Budget,2,true,6.64,Children
5133,Sports,Nutrition,Small,White,Glass,Epsilon,Mid-range,2,false,2.17,Adults
5134,Home,Decor,Large,Red,Glass,Gamma,Luxury,5,true,12.77,Adults
5135,Electronics,Tablets,Large,Blue,Plastic,Epsilon,Budget,1,true,5.49,Children
5136,Home,Kitchen,Medium,White,Metal,Epsilon,Budget,3,true,7.22,Adults
5137,Electronics,Accessories,Small,Red,Wood,Epsilon,Mid-range,5,true,14.74,Teens
5138,Food,Snacks,Large,Yellow,Leather,Gamma,Luxury,3,true,1.27,Adults
5139,Sports,Accessories,Small,Purple,Cotton,Delta,Budget,2,true,13.62,Teens
5140,Electronics,Laptops,Medium,Green,Metal,Gamma,Premium,5,false,3.07,Seniors
5141,Sports,Equipment,Medium,Black,Glass,Gamma,Premium,5,true,8.54,Seniors
5142,Food,Fresh,Medium,Red,Metal,Delta,Budget,1,true,15.28,Children
5143,Electronics,Phones,Large,Blue,Wood,Beta,Budget,4,true,10.24,Children
5144,Home,Decor,Small,Yellow,Wood,Gamma,Budget,3,true,0.74,Seniors
5145,Clothing,Pants,Small,Red,Cotton,Epsilon,Mid-range,5,true,5.12,Adults
5146,Electronics,Accessories,Medium,Blue,Metal,Beta,Budget,3,false,9.95,Seniors
5147,Electronics,Tablets,Small,Blue,Cotton,Alpha,Luxury,1,true,16.71,Adults
5148,Food,Frozen,Medium,Green,Wood,Delta,Premium,5,true,6.09,Adults
5149,Food,Fresh,Medium,White,Cotton,Beta,Luxury,2,false,4.63,Teens
5150,Electronics,Accessories,Medium,Black,Cotton,Alpha,Budget,3,true,0.40,Adults
5151,Electronics,Tablets,Large,Black,Plastic,Gamma,Budget,1,true,16.52,Seniors
5152,Clothing,Shoes,Small,Green,Leather,Beta,Premium,3,true,0.56,Seniors
5153,Sports,Equipment,Medium,Yellow,Wood,Epsilon,Luxury,5,true,8.72,Teens
5154,Food,Snacks,Large,Black,Cotton,Epsilon,Budget,5,false,17.26,Teens
5155,Electronics,Tablets,Small,Black,Metal,Delta,Luxury,3,true,13.53,Adults
5156,Electronics,Phones,Large,White,Metal,Beta,Budget,3,true,4.18,Teens
5157,Home,Kitchen,Medium,Green,Metal,Epsilon,Luxury,3,true,4.01,Teens
5158,Electronics,Phones,Large,Red,Plastic,Delta,Luxury,2,false,15.06,Adults
5159,Food,Beverages,Medium,Blue,Wood,Epsilon,Budget,2,true,17.66,Adults
5160,Sports,Accessories,Medium,White,Cotton,Gamma,Premium,5,false,2.94,Children
5161,Electronics,Laptops,Small,Black,Leather,Beta,Luxury,2,true,13.22,Seniors
5162,Sports,Equipment,Medium,White,Leather,Beta,Budget,2,false,14.50,Children
5163,Sports,Equipment,Small,White,Cotton,Beta,Premium,3,false,5.62,Teens
5164,Home,Furniture,Small,Yellow,Wood,Beta,Budget,1,true,9.56,Teens
5165,Sports,Apparel,Large,Purple,Metal,Delta,Budget,3,false,19.43,Adults
5166,Food,Beverages,Small,Black,Metal,Beta,Premium,1,false,6.32,Adults
5167,Sports,Apparel,Large,Black,Cotton,Delta,Luxury,1,true,5.98,Teens
5168,Clothing,Pants,Large,Black,Glass,Delta,Luxury,5,true,11.19,Teens
5169,Clothing,Dresses,Large,Yellow,Leather,Beta,Mid-range,3,true,14.18,Teens
5170,Food,Fresh,Medium,White,Wood,Delta,Mid-range,5,true,18.59,Children
5171,Sports,Nutrition,Medium,Yellow,Wood,Alpha,Budget,1,true,3.68,Adults
5172,Electronics,Accessories,Large,Red,Metal,Beta,Premium,5,true,6.16,Seniors
5173,Home,Bath,Medium,Red,Wood,Alpha,Budget,2,true,12.16,Teens
5174,Food,Snacks,Large,Green,Plastic,Beta,Luxury,5,true,15.64,Teens
5175,Sports,Nutrition,Large,Yellow,Cotton,Beta,Luxury,4,true,9.01,Teens
5176,Electronics,Laptops,Small,Green,Glass,Gamma,Budget,5,false,13.33,Children
5177,Home,Decor,Medium,Black,Wood,Beta,Luxury,2,false,8.02,Seniors
5178,Food,Beverages,Large,Yellow,Leather,Delta,Premium,4,true,3.46,Seniors
5179,Electronics,Tablets,Medium,White,Leather,Delta,Mid-range,1,false,15.04,Children
5180,Clothing,Shoes,Medium,Blue,Plastic,Delta,Luxury,4,false,15.11,Children
5181,Electronics,Laptops,Large,Red,Cotton,Alpha,Luxury,2,false,13.37,Adults
5182,Clothing,Shoes,Large,Red,Glass,Epsilon,Mid-range,2,true,8.73,Children
5183,Electronics,Phones,Large,Black,Metal,Epsilon,Budget,3,false,18.61,Children
5184,Home,Kitchen,Medium,Black,Cotton,Epsilon,Luxury,5,true,9.28,Teens
5185,Electronics,Tablets,Small,Red,Metal,Beta,Premium,2,true,18.98,Adults
5186,Home,Bath,Medium,White,Cotton,Epsilon,Premium,2,true,13.74,Adults
5187,Food,Fresh,Small,Red,Metal,Delta,Luxury,1,false,0.91,Seniors
5188,Food,Fresh,Small,Blue,Plastic,Epsilon,Mid-range,2,true,5.57,Children
5189,Sports,Accessories,Medium,Purple,Wood,Delta,Mid-range,3,true,8.15,Teens
5190,Electronics,Accessories,Medium,Green,Cotton,Epsilon,Premium,5,true,1.65,Adults
5191,Electronics,Phones,Small,Blue,Cotton,Delta,Budget,2,true,1.65,Seniors
5192,Clothing,Pants,Medium,Red,Wood,Delta,Budget,2,false,10.95,Teens
5193,Food,Frozen,Large,Yellow,Cotton,Gamma,Budget,2,true,7.15,Children
5194,Food,Fresh,Large,Black,Plastic,Epsilon,Luxury,1,true,15.03,Seniors
5195,Food,Snacks,Small,Yellow,Plastic,Epsilon,Mid-range,4,true,9.41,Children
5196,Clothing,Pants,Small,Green,Leather,Gamma,Premium,4,true,2.19,Adults
5197,Clothing,Shirts,Medium,Red,Plastic,Beta,Mid-range,2,true,9.60,Seniors
5198,Clothing,Shirts,Medium,Red,Leather,Alpha,Luxury,3,true,5.02,Teens
5199,Food,Fresh,Large,Black,Metal,Beta,Mid-range,3,true,16.92,Teens
5200,Electronics,Laptops,Medium,Yellow,Glass,Alpha,Mid-range,5,false,2.85,Teens
5201,Electronics,Laptops,Large,Blue,Leather,Gamma,Premium,1,true,9.70,Teens
5202,Home,Bath,Medium,White,Metal,Delta,Mid-range,5,true,10.09,Teens
5203,Food,Fresh,Large,Red,Cotton,Beta,Budget,4,false,19.46,Children
5204,Home,Furniture,Large,Black,Metal,Epsilon,Premium,4,true,15.61,Adults
5205,Sports,Equipment,Small,Red,Metal,Delta,Budget,2,true,5.06,Teens
5206,Clothing,Shoes,Large,Blue,Leather,Epsilon,Luxury,5,true,12.51,Seniors
5207,Food,Snacks,Medium,Blue,Glass,Epsilon,Luxury,2,false,12.50,Children
5208,Food,Fresh,Large,Black,Wood,Delta,Budget,1,false,5.16,Teens
5209,Sports,Accessories,Large,Black,Leather,Gamma,Budget,5,true,10.68,Adults
5210,Food,Frozen,Large,Purple,Metal,Epsilon,Mid-range,4,true,13.22,Teens
5211,Clothing,Shoes,Large,White,Wood,Epsilon,Mid-range,5,true,15.49,Children
5212,Sports,Apparel,Small,Blue,Wood,Epsilon,Premium,3,true,1.26,Teens
5213,Food,Beverages,Small,Yellow,Plastic,Epsilon,Budget,2,true,2.60,Seniors
5214,Food,Frozen,Large,Yellow,Metal,Epsilon,Mid-range,3,true,12.04,Children
5215,Food,Beverages,Small,Red,Wood,Delta,Premium,1,true,0.17,Teens
5216,Sports,Accessories,Large,Black,Plastic,Beta,Premium,3,true,12.75,Children
5217,Clothing,Dresses,Small,Green,Leather,Epsilon,Luxury,5,false,0.39,Seniors
5218,Clothing,Shirts,Large,Red,Leather,Beta,Luxury,3,false,18.30,Seniors
5219,Clothing,Pants,Large,White,Cotton,Gamma,Mid-range,1,false,6.47,Teens
5220,Clothing,Dresses,Small,Red,Glass,Epsilon,Budget,1,false,4.59,Seniors
5221,Clothing,Dresses,Small,Black,Wood,Alpha,Mid-range,5,true,8.69,Children
5222,Home,Bath,Medium,White,Wood,Gamma,Luxury,2,true,5.67,Children
5223,Sports,Equipment,Large,Green,Wood,Beta,Luxury,3,true,19.54,Seniors
5224,Home,Bath,Medium,Purple,Wood,Delta,Mid-range,5,true,8.30,Seniors
5225,Electronics,Phones,Large,White,Metal,Beta,Budget,2,true,1.05,Teens
5226,Food,Frozen,Small,Blue,Cotton,Gamma,Premium,3,true,16.07,Teens
5227,Sports,Accessories,Small,Red,Cotton,Alpha,Budget,3,true,2.48,Teens
5228,Clothing,Pants,Large,Green,Leather,Alpha,Budget,2,true,17.16,Seniors
5229,Food,Fresh,Large,Purple,Wood,Beta,Mid-range,1,true,1.24,Adults
5230,Sports,Accessories,Medium,Blue,Glass,Beta,Premium,3,true,19.25,Teens
5231,Electronics,Laptops,Medium,Blue,Glass,Delta,Mid-range,1,false,1.37,Seniors
5232,Home,Furniture,Small,Yellow,Wood,Alpha,Mid-range,2,true,17.71,Seniors
5233,Electronics,Laptops,Medium,Red,Cotton,Beta,Budget,3,true,12.40,Children
5234,Home,Furniture,Medium,Green,Leather,Beta,Luxury,1,true,13.39,Children
5235,Electronics,Tablets,Small,Green,Plastic,Delta,Premium,1,false,13.19,Seniors
5236,Home,Furniture,Small,Green,Metal,Delta,Budget,2,true,10.22,Seniors
5237,Food,Snacks,Medium,Blue,Wood,Alpha,Luxury,4,false,19.45,Adults
5238,Sports,Apparel,Large,Yellow,Leather,Gamma,Budget,4,false,18.12,Seniors
5239,Sports,Accessories,Small,Black,Cotton,Delta,Luxury,1,true,13.68,Adults
5240,Sports,Accessories,Medium,Green,Wood,Epsilon,Luxury,2,false,4.21,Seniors
5241,Home,Bath,Large,Yellow,Cotton,Beta,Luxury,5,false,6.02,Children
5242,Home,Kitchen,Small,White,Metal,Epsilon,Budget,2,false,8.84,Teens
5243,Food,Fresh,Large,Red,Cotton,Alpha,Budget,3,true,8.43,Children
5244,Food,Fresh,Large,Blue,Glass,Epsilon,Budget,1,true,15.89,Adults
5245,Clothing,Shirts,Large,Blue,Plastic,Epsilon,Luxury,4,false,9.71,Seniors
5246,Clothing,Shoes,Small,Black,Cotton,Delta,Budget,5,true,6.88,Children
5247,Sports,Nutrition,Medium,Blue,Metal,Gamma,Budget,1,true,1.05,Children
5248,Clothing,Dresses,Small,White,Plastic,Alpha,Budget,1,false,4.79,Teens
5249,Sports,Equipment,Medium,Red,Metal,Beta,Luxury,5,false,10.57,Teens
5250,Electronics,Accessories,Large,Yellow,Metal,Beta,Mid-range,5,true,17.08,Teens
5251,Food,Frozen,Small,Black,Metal,Gamma,Luxury,2,false,16.16,Children
5252,Food,Snacks,Large,Yellow,Plastic,Beta,Premium,1,true,11.46,Adults
5253,Sports,Accessories,Medium,Blue,Plastic,Alpha,Mid-range,5,true,8.28,Seniors
5254,Clothing,Dresses,Medium,Yellow,Cotton,Alpha,Luxury,3,true,3.17,Children
5255,Food,Beverages,Medium,Green,Glass,Alpha,Premium,5,true,4.31,Seniors
5256,Clothing,Pants,Small,Yellow,Glass,Alpha,Luxury,3,true,9.20,Teens
5257,Clothing,Shoes,Small,Blue,Leather,Epsilon,Mid-range,1,false,8.32,Seniors
5258,Home,Kitchen,Large,Purple,Leather,Beta,Luxury,5,true,6.61,Teens
5259,Electronics,Phones,Medium,Red,Wood,Epsilon,Mid-range,1,true,2.10,Seniors
5260,Electronics,Phones,Medium,Black,Wood,Epsilon,Luxury,4,false,16.86,Teens
